x, y
1.375, 0.2102272727272727
1.5892857142857144, 0.22159090909090906
1.8392857142857144, 0.21590909090909088
2.0535714285714284, 0.2272727272727273
2.25, 0.2272727272727273
2.446428571428571, 0.23863636363636365
2.696428571428571, 0.23863636363636365
2.857142857142857, 0.25
3.053571428571429, 0.2556818181818182
3.267857142857143, 0.2556818181818182
3.4107142857142856, 0.26136363636363635
3.6071428571428568, 0.26704545454545453
3.8571428571428568, 0.27840909090909094
4.142857142857142, 0.28409090909090906
4.375, 0.28409090909090906
4.607142857142858, 0.30113636363636365
4.821428571428571, 0.30113636363636365
5.017857142857142, 0.3068181818181818
5.25, 0.3068181818181818
5.428571428571429, 0.32386363636363635
5.660714285714286, 0.34090909090909094
5.857142857142857, 0.34659090909090906
6.107142857142857, 0.3522727272727273
6.267857142857142, 0.3579545454545454
6.464285714285714, 0.3693181818181818
6.678571428571428, 0.375
6.821428571428571, 0.38636363636363635
6.982142857142857, 0.3977272727272727
7.178571428571428, 0.40340909090909094
7.321428571428571, 0.40909090909090906
7.482142857142857, 0.40909090909090906
7.660714285714286, 0.42613636363636365
7.875, 0.4318181818181818
8.035714285714285, 0.4431818181818182
8.214285714285714, 0.4431818181818182
8.375, 0.45454545454545453
8.589285714285714, 0.46590909090909094
8.767857142857142, 0.48295454545454547
8.928571428571427, 0.4943181818181818
9.107142857142858, 0.5
9.339285714285714, 0.5113636363636364
9.517857142857142, 0.5284090909090909
9.714285714285714, 0.5284090909090909
9.892857142857142, 0.5284090909090909
10.053571428571429, 0.5568181818181819
10.232142857142856, 0.5738636363636364
10.428571428571429, 0.5795454545454546
10.589285714285714, 0.5909090909090909
10.857142857142856, 0.6022727272727273
11.071428571428571, 0.6136363636363636
11.321428571428571, 0.6363636363636364
11.571428571428571, 0.6534090909090909
11.821428571428571, 0.6704545454545454
12.035714285714285, 0.6931818181818181
12.303571428571429, 0.7159090909090909
12.535714285714285, 0.7329545454545454
12.785714285714285, 0.7613636363636364
13.053571428571429, 0.7840909090909092
13.375, 0.8181818181818181
13.625, 0.8409090909090909
13.910714285714285, 0.8636363636363636
14.142857142857142, 0.8863636363636364
14.285714285714285, 0.8977272727272727
14.464285714285714, 0.9090909090909092
14.625, 0.9318181818181819
14.857142857142856, 0.9545454545454546
14.982142857142856, 0.9772727272727273
15.178571428571427, 0.9886363636363636
15.410714285714285, 1.0170454545454546
15.642857142857142, 1.0397727272727273
15.821428571428571, 1.0625
16, 1.0852272727272727
16.142857142857142, 1.1136363636363638
16.339285714285715, 1.1420454545454546
16.553571428571427, 1.1647727272727273
16.732142857142854, 1.1818181818181819
16.910714285714285, 1.2102272727272727
17.107142857142854, 1.2386363636363638
17.267857142857142, 1.2613636363636362
17.44642857142857, 1.2784090909090908
17.625, 1.3068181818181819
17.767857142857142, 1.3409090909090908
