x, y
0.09090909090909091, 0.25925925925925924
0.8181818181818182, 0.25925925925925924
1.6363636363636365, 0.2962962962962963
2.4545454545454546, 0.2962962962962963
3.272727272727273, 0.2962962962962963
4.181818181818182, 0.31481481481481477
4.909090909090909, 0.31481481481481477
5.7272727272727275, 0.31481481481481477
6.636363636363637, 0.31481481481481477
7.363636363636364, 0.2962962962962963
8.090909090909092, 0.25925925925925924
8.727272727272727, 0.2037037037037037
9.545454545454545, 0.12962962962962962
10.727272727272728, -0.05555555555555555
11.545454545454545, -0.14814814814814814
12.272727272727273, -0.24074074074074073
12.90909090909091, -0.2962962962962963
13.636363636363637, -0.2962962962962963
14.272727272727273, -0.2777777777777778
14.818181818181818, -0.25925925925925924
15.545454545454547, -0.2037037037037037
16.272727272727273, -0.1111111111111111
17, -0.037037037037037035
17.636363636363637, 0.018518518518518517
18.363636363636363, 0.07407407407407407
19.181818181818183, 0.09259259259259259
20, 0.16666666666666666
20.727272727272727, 0.18518518518518517
21.545454545454547, 0.2037037037037037
22.454545454545457, 0.25925925925925924
10.181818181818182, 0.037037037037037035
