x, y
0.09523809523809523, 0.31481481481481477
1.2380952380952381, 0.4074074074074074
2, 0.5185185185185185
2.952380952380952, 0.6296296296296295
4.095238095238095, 0.7037037037037037
4.857142857142857, 0.7407407407407407
5.7142857142857135, 0.6851851851851851
6.3809523809523805, 0.5925925925925926
6.857142857142857, 0.4629629629629629
7.333333333333333, 0.2777777777777778
7.7142857142857135, 0.07407407407407407
8.095238095238095, -0.07407407407407407
8.476190476190476, -0.2222222222222222
8.571428571428571, -0.35185185185185186
8.857142857142856, -0.5740740740740741
9.142857142857142, -0.7777777777777777
9.428571428571429, -0.9814814814814814
9.809523809523808, -1.2037037037037037
10, -1.4074074074074074
10.285714285714285, -1.611111111111111
10.666666666666666, -1.8148148148148147
10.952380952380953, -2.0185185185185186
11.142857142857142, -2.185185185185185
11.428571428571427, -2.4074074074074074
11.619047619047619, -2.574074074074074
12, -2.7407407407407405
12.285714285714285, -2.9074074074074074
12.666666666666666, -3.1111111111111107
13.142857142857142, -3.2962962962962963
13.714285714285714, -3.4259259259259256
14.38095238095238, -3.518518518518518
15.142857142857142, -3.462962962962963
15.714285714285714, -3.3518518518518516
16.285714285714285, -3.1666666666666665
16.666666666666664, -3.018518518518518
17.047619047619047, -2.833333333333333
17.428571428571427, -2.6666666666666665
17.80952380952381, -2.462962962962963
18.095238095238095, -2.259259259259259
18.476190476190474, -2.074074074074074
18.76190476190476, -1.8518518518518516
19.047619047619047, -1.7037037037037037
19.428571428571427, -1.5
19.71428571428571, -1.3333333333333333
20.19047619047619, -1.1481481481481481
20.666666666666664, -0.9259259259259258
21.047619047619047, -0.6851851851851851
21.619047619047617, -0.5185185185185185
22.285714285714285, -0.31481481481481477
22.857142857142854, -0.1111111111111111
23.71428571428571, 0.037037037037037035
