x, y
-0.09523809523809523, 2.845528455284553
0.8571428571428571, 2.926829268292683
1.9047619047619047, 3.0081300813008127
2.6666666666666665, 3.0081300813008127
3.714285714285714, 3.0081300813008127
4.666666666666666, 2.926829268292683
5.428571428571428, 2.5203252032520327
6.095238095238095, 2.0325203252032518
6.666666666666666, 1.5447154471544715
7.142857142857142, 0.975609756097561
7.904761904761904, 0.4065040650406504
8.38095238095238, -0.16260162601626016
9.238095238095237, -0.4878048780487805
10.38095238095238, -0.5691056910569106
11.333333333333332, -0.24390243902439024
12.285714285714285, 0.16260162601626016
13.047619047619047, 0.3252032520325203
14, 0.4065040650406504
15.142857142857142, 0.24390243902439024
16.19047619047619, 0
17.142857142857142, 0.08130081300813008
17.80952380952381, 0.5691056910569106
18.38095238095238, 1.056910569105691
18.952380952380953, 1.7073170731707317
19.80952380952381, 2.113821138211382
20.666666666666664, 2.4390243902439024
21.523809523809522, 2.6829268292682924
